Video ID,Title,Published Date,Views,Likes,Duration
3nvTs9lkhag,11 chap 12 ||  IUPAC Nomenclature 05 || Naming Of Alcohols JEE MAINS/NEET,2018-10-10,2726711,65939,00:38:13
pWtpwjj7ZdY,11 chap 12 ||  IUPAC Nomenclature 04 || Functional Groups with Secondary Suffix  JEE MAINS/NEET,2018-10-10,3085102,69979,00:25:38
VUoEdUgvGNo,11 chap 12 ||  IUPAC Nomenclature 03|| Naming Of Alkens and Alkynes  JEE MAINS/NEET,2018-10-10,3887509,83263,01:13:13
R2RvDt6NWlo,11 chap 12 ||  IUPAC Nomenclature 02 || Complex Substituents and cYcLo Alkanes JEE MAINS/NEET,2018-10-09,5013717,102704,00:54:56
ZgccHLOj3W4,11 chap 12 ||  IUPAC Nomenclature 01 || Some Basic Principles and   Naming Of Alkanes JEE MAINS/NEET,2018-10-09,9650077,205506,01:02:32
23A-54jjIGU,Rotational Motion 16 | Rolling Series 4 | Forces in PURE Rolling | Pure Rolling IIT JEE MAINS / NEET,2018-10-06,805340,18841,01:04:04
NVZ4Jb9tLX4,Equilibrium || Chemical Equilibrium 05 || Le - Chatelier's Principle  IIT JEE MAINS / NEET ||,2018-10-05,3115919,79687,01:08:20
W4DYiHRwlLg,11 chap 8 | Gravitation 04 |Acceleration due to gravity g and Variation in g gravity  JEE MAINS/NEET,2018-10-04,2742210,61461,01:28:31
TFvewBsraIY,11 chap 8 | Gravitation 03 | Gravitational Field due to Solid Sphere + Hollow Sphere JEE MAINS /NEET,2018-10-04,1734477,36725,00:55:05
moPw_KF1RoU,Class 11 Physics chapter 8 || Gravitation 02 || GRAVITATIONAL FIELD ||  IIT JEE MAINS  / NEET ||,2018-10-03,3035395,60398,01:10:27
4K7cRxXuQ_k,Class 11 Physics chapter 8 || Gravitation 01 | Introduction :  Law Of Gravitation  JEE MAINS / NEET,2018-10-02,7826180,170215,01:22:25
XS8IM6SzI3M,Q n A : Syllabus kab hoga? || Physics or Chemistry? || 12th ke Videos? || Organic kab se?,2018-10-01,107414,8435,00:12:09
iTH0jHapzt4,Rotational Motion 15 | Rolling Series 3 | PURE ROLLING JEE MAINS  / NEET | Uniform PURE ROLLING,2018-09-29,1141131,26850,01:24:13
Twk2gTjHVFE,"Rotational Motion 14 | Rolling Series 2 |MOI , KE and L expression for Translation + Rotation Motion",2018-09-28,732002,17605,00:54:21
JvrArfd__D0,Rotational Motion 13 | Rolling Series 01 | Combined Translation + Rotational Motion |IIT JEE / NEET,2018-09-28,1210023,28508,00:55:54
x13K19_JwgY,Equlibrium | Chemical Equilibrium 04 | Degree of Dissociation  and Observed density IIT JEE / NEET,2018-09-27,3021041,63269,01:10:23
z2G52O_7nd4,Equilibrium | Chemical Equlibrium 03 | Law Of chemical Equilibrium Numericals IIT JEE / NEET |,2018-09-26,3325536,68467,01:21:34
nkO0x0uWiNs,Class 11 chap 6 | Thermodynamics 13 | Standard Gibb's Free Energy and Equilibrium Constant JEE/NEET,2018-09-25,1290727,33269,00:44:14
8utUFjNarDI,Rotational Motion 12 || Conservation Of Angular Momentum || Angular Momentum IIT JEE MAINS / NEET |,2018-09-25,1324338,31312,01:21:35
oyr7q5BrGEA,Equlibrium | Chemical Equilibrium 02 | Equilibrium Constant  Kp and Kc  |  IIT JEE MAINS /NEET,2018-09-22,4350896,93752,01:08:56
sCUgeC5ACv8,Class 11 chapter 7 | Equilibrium | Chemical Equilibrium 01 : Introduction | IIT JEE MAINS / NEET,2018-09-21,6065582,132665,00:53:50
r-l0R0Cqst8,Rotational Motion 11 || Angular Momentum IIT JEE  MAINS / NEET || Angular Momentum of Rotating Body,2018-09-21,1800496,43903,01:19:55
i0h5G6sd_uI,Rotational Motion 10 || Kinetic Energy of a Rotating Body | Work Done By Torque IIT JEE MAINS / NEET,2018-09-20,1082728,27011,01:04:23
5Bk1qNIt-1g,Rotational Motion 09 | Hinge Forces | Rigid Body Dynamics JEE MAINS / NEET | Rotational Numericals,2018-09-19,1098178,24010,00:51:45
gPGOaKy7h2o,Rotational Motion 08 | Best Numericals of Rotational Motion and Rigid Body Dynamics JEE MAINS /NEET,2018-09-19,1522356,33652,01:16:52
0-ay-xFRUKQ,Centre Of Mass 11 || Collision Series 05 | Oblique Collision | Elastic Inelastic Collision JEE /NEET,2018-09-18,1122465,25555,01:09:27
pvLmWz3tWz8,Class 11 chapter 6 || Thermodynamics 12 || Gibb's Free Energy IIT JEE MAINS /NEET | Spontaneity |,2018-09-16,2008993,53175,00:50:02
uUxK-X0spwo,Rotational Motion 07 || Perpendicular and Parallel Axis Theorem Moment Of Inertia  JEE MAINS / NEET,2018-09-16,2469352,64715,01:14:13
_zYbZY-gZYw,Class 11 chapter 6 |Thermodynamics 11 | Entropy of different process | How to find Entropy JEE MAINS,2018-09-14,1522644,40725,00:50:12
NfB2chtSy-I,Class 11 chapter 6 | Thermodynamics 10 | What is ENTROPY ? | Spontaneity and Entropy JEE MAINS /NEET,2018-09-13,2466824,65398,00:56:21
FAjQLbmFMKU,Rotational Motion 06 || Moment Of Inertia Of  Sphere and Cone || MOI of solid Sphere JEE MAINS /NEET,2018-09-12,1311837,28834,00:55:12
2fw1r4Z6f0s,"Rotational Motion 05 | Moment Of Inertia Of Continous Bodies  - Rod , Ring ,Disc, Cylinder,Triangle",2018-09-10,2741001,54091,01:14:14
HcNgEXuYT3k,Class 11 chapter 7 || Rotational Motion 04 || Moment Of Inertia -  Introduction ||,2018-09-10,2755225,61036,00:23:02
a7CxGA6qQPE,Class 11 chapter 6 | Thermodynamics 09 | Second Law Of Thermodynamics Introduction | IIT JEE /NEET,2018-09-09,2237188,59770,00:51:04
sB6Z3grKxJQ,Class 11 chapter 7 | Rotational Motion 03 | Rotational Equilibrium IIT JEE / NEET | Torque Problem |,2018-09-09,2497671,48554,01:10:45
V-u_RJY47lc,Class 11 chapter 7 | Rotatational Motion 02 || Torque - Moment Of Force - Turning Effect Of Force |,2018-09-08,3703490,77758,00:55:19
vSJ66ADJd2o,Class 11 chapter 7 | Systems Of Particles and Rotational Motion | Rotational Motion 01: Introduction,2018-09-07,6793834,135728,01:24:34
wvnS_xmfRZc,Class 11 Chapter 6 | Thermodynamics 08 || Hess's Law || Hess's Law Enthalpy Change  IIT JEE / NEET |,2018-09-06,2407641,62120,00:48:15
XhTNR09HlV4,COM 10 | Collision Series 04 | Coefficient Of Restitution | Elastic and Inelastic Collisions IIT JEE,2018-09-06,1090756,28526,00:54:35
OxGEY-ydojk,11 chap 6 | Thermodynamics 07 || Heat of Reaction | Enthalpy Of Formation | Enthalpy Of Combustion |,2018-09-05,3055977,68614,01:10:23
UuT1LNp5SJY,Class 11|| Thermodynamics 06 || What is Enthalpy || Relation between Enthalpy and Internal Energy ||,2018-09-04,2998404,70103,00:56:02
8_b2U7FS5-g,Centre Of Mass 09 || Collision Series 03 || Inelastic Collisions IIT JEE / NEET ||,2018-09-03,1112238,31214,00:31:57
_l2H_Jh7-y0,Centre Of Mass 08 || Collision Series 02 || Elastic Collision in Two Dimension  IIT JEE / NEET ||,2018-09-03,1282847,30606,00:21:40
_FbqYwmiYwI,Centre Of Mass 07 || Collision Series 01 || Elastic Collisions in 1 -D || IIT JEE MAINS / NEET |,2018-09-02,2932085,66266,01:23:28
K1pNjKHmH8E,Class 11 Chapter 6 || Thermodynamics 05 || First Law Of Thermodynamics IIT JEE /NEET |,2018-09-01,3786978,85288,01:25:32
zdPLAWmBN9U,Class 11 Chapter 7 | Centre Of Mass 06 | Conservation of Momentum in Bomb (Shell ) Explosion IIT JEE,2018-08-31,1182163,29506,00:45:33
bXNxBFBfwjs,Class 11 Chapter 6 | Thermodynamics 04 | Work done in Isothermal and Adiabatic Expansion of Gas |,2018-08-30,2917804,63363,00:43:04
lBu-SJHNveA,Class 11 Chapter 6 | Thermodynamics 03 | Work Done by a Gas | Work Done on a Gs | IIT JEE / NEET |,2018-08-30,3174708,76037,00:40:08
V3CNvFSd4r8,Class 11 Chapter 6 | Thermodynamics 02 | Heat | Concept of  Cp and Cv Of Gas | IIT JEE /NEET |,2018-08-30,4190423,94105,00:35:59
R5_sfvFhcuI,Class 11 Chapter 7 System Of Particles | Centre Of Mass 05 | Conservation Of Linear Momentum IIT JEE,2018-08-29,2026693,45997,00:54:44
q5CZUnsWkYQ,Class 11 Chapter 6 | Thermodynamics Introduction | Reversible and Irreversible Process IIT JEE /NEET,2018-08-29,9006123,183809,01:06:27
HjdyDvhKH1Y,Class 11 chapter 7 System Of Particles | Centre of Mass 04 | Motion of Centre Of Mass IIT JEE / NEET,2018-08-28,2296157,50355,01:29:07
dJHs85IPs-w,11 chap 5 || Gaseous State 08 || Real Gas Equation || Vander Waal Correction || IIT JEE /NEET,2018-08-23,1952945,53112,01:06:09
MKo0d51Udxs,11 chap 5 | Gaseous State 07 | Real Gas and Ideal Gas IIT JEE /NEET | Compressibility Factor Z ||,2018-08-23,1885186,52248,00:41:35
c9CRzUiDNMg,11 chap 5 | States of Matter - Gaseous State 06 | Types of Speeds of Gas Molecules | RMS velocity,2018-08-22,1323533,31128,00:37:43
EV6BNZ_F8zo,11 chap 5 | States of Matter - Gaseous State 05 | Kinetic Theory Of Gases  IIT JEE / NEET| KTG,2018-08-22,2156875,48463,01:06:44
UZx0_nO2F4s,"11 chap 7 | Centre of Mass 03 | COM of Continuous Bodies | COM of Hollow and Solid Hemisphere , Cone",2018-08-22,1500466,29380,00:42:23
2pMDrKMiVQ0,"11 chap 7 | Centre of Mass 02 | COM of Continuous Bodies | COM of Semicircular Ring ,Disc,Triangle |",2018-08-21,2813383,56348,01:06:01
kAINy8V72d4,How To Solve Physics NumericaLs | How To Do NumericaLs in Physics | How To Get 90 in Physics |,2018-08-19,190124,11273,00:10:22
k8tYXDKb2yE,11 chap 4 || Chemical Bonding 16 || Hydrogen Bonding IIT JEE MAINS / NEET ||,2018-08-09,3111663,76618,01:01:34
_WMTtzIZQR8,11 chap 4 || Circular Motion 07 || Motion in a Vertical Circle On a Bowl || IIT JEE MAINS / NEET,2018-08-08,947595,22809,00:31:55
Ak5uS3B8Gj0,11 chap 7 || System of Particles - Centre of Mass 01 || Introduction Of COM for IIT JEE / NEET ||,2018-08-08,5117679,106671,01:05:08
MS9Uk43U5eg,11 chap 5 || States of Matter - Gaseous State 04 || Grahm's Law Of Diffusion IIT JEE /NEET ||,2018-08-07,1831261,44810,00:58:03
mbowrScsq5I,11 chap 5 || States Of Matter - Gaseous State 03 || Dlaton's Law Of Partial Pressure IIT JEE / NEET,2018-08-07,1858040,48342,00:27:47
e0Tty0V1q2U,11 chap 4 || Circular Motion 06 || Motion in a Vertical Circle IIT JEE / NEET || Critical Velocity,2018-08-06,2631079,60338,01:25:56
DkXWvE5wP1Q,MockTest  02 || Some concepts of Basic Concepts of Chemistry for IIT JEE NEET || IIT JEE Chemistry,2018-08-04,64642,2644,00:19:05
cgaNiTvh33E,11 chap 5 || States of Matter - Gaseous State 02 || Ideal Gas Equation IIT JEE / NEET ||,2018-08-03,2693938,58986,00:47:34
664YicsoYkg,"11 chap 4 || Chemical Bonding 15 || Vanderwaal Forces || IIT JEE NEET || London Forces , etc ||",2018-08-03,2703751,62498,00:45:48
GfKmguqX-2g,11 chap 4 || Chemical Bonding 14 || Dragos Rule || Bond Angle Dragos Rule IIT JEE ADVANCE / NEET,2018-08-02,1562504,38707,00:24:15
H4h4vsJ9it0,11 chap 5 || States Of Matter - Gaseous State 01 | Introduction | Basic Gas Laws | IIT JEE /NEET|,2018-08-02,5704723,116754,01:09:00
AjWwHkAlPSo,11 chap 4 || Chemical Bonding 13 || Bond Angle || Tricks For Bond Angle IIT JEE NEET || BOND ANGLE,2018-08-02,2492841,58245,00:45:12
JZ-YhnET_i4,Hello Bacho !! Live chat !! 12 ka kya hoga? Aapki Shadi ho gai?,2018-08-01,332146,15319,00:27:49
Y1UpPT12Ws4,"Class 11 physics chapter 6 | Work,Energy and Power 07 | Chain Problems | Conservation of Energy 2 |",2018-08-01,1753928,38017,00:46:56
2ZwbI4ksbW4,"Class 11 physics chapter 6 | Work,Energy and Power 06 || Conservation Of Mechanical Energy 1 IIT JEE",2018-08-01,2914702,59785,00:54:50
jYLGziSgI-Y,Mock Test 01 | Kinematics Best Questions for IIT JEE NEET  | IIT JEE  Questions Kinematics,2018-07-30,1113480,27713,00:16:30
1TCoY0arWX8,"Class 11 physics chapter 6 | Work,Energy and Power 05 | Equilibrium - Stable , Unstable , Neutral |",2018-07-29,2453203,54692,00:37:25
4KDkldXTj6w,Class 11 chap 4 | Chemical Bonding 12 || Dipole Moment IIT JEE NEET || Polar and Non Polar Molecule,2018-07-29,4533509,98063,01:04:57
Q9nVne-dtTE,"Class 11 physics chapter 6 || Work,Energy and Power 04 | Potential Energy IIT JEE NEET |",2018-07-29,4331198,91889,00:54:25
szbANrFzeHI,Is Arihant DC Pandey Good For IIT JEE or NEET ? || DC Pandey Understanding Physics | Thankyou  Sir |,2018-07-28,565017,26429,00:10:18
2UNwt4RmvJs,"Class 11 physics chapter 6 | Work,Energy and Power 03 | Work Energy Theorem IIT JEE NEET ||",2018-07-27,4482657,95903,00:47:54
JxQ-V-xhaF4,"Class 11 physics chapter 6 | Work,Energy and Power 02 | Conservative and Non Conservative Forces|",2018-07-27,4268833,103550,00:38:14
XCwMrnVvSTU,Class 11 chap 4 | Chemical Bonding 11 || Molecular Orbital Theory IIT JEE NEET || MOT Part II ||,2018-07-26,5057355,118337,00:50:30
TQEhLXkNdmo,11 Chap 4 | Chemical Bonding 10 | Molecular Orbital Theory IIT JEE NEET || MOT Part I Introduction |,2018-07-26,6622110,148309,00:29:14
65Ytcr-KweQ,"class 11 physics chapter 6 | Work, Energy and Power 01 | Introduction | Formulae for Work  IIT JEE",2018-07-24,9117235,188803,01:02:23
HDhhi68vtws,Class 11 chap 5 | Friction Force 03 | Block on Block Problems Friction | IIT JEE / NEET,2018-07-24,3851012,89165,00:54:30
x2-nP7i6T34,"11 Chap 4 | Chemical Bonding 09 | VSEPR theory | Shapes of Molecules | Geometry , Hybridisation ,etc",2018-07-21,6724640,157165,01:16:48
C0uVC700EIA,11 chap 4 | Circular Motion 05 | Banking Of Road IIT JEE NEET | Banking of Road with Friction |,2018-07-20,3037521,72202,01:03:01
AvhUUY8yD08,Chemical Bonding 08 | Hybridisation | How to Find Hybridisation | Hybridisation of Atom IIT JEE NEET,2018-07-18,9369724,247427,01:00:18
IrX7AcU07To,11 chap 4 | Chemical Bonding 07 | Pi Bond | P Pi - D Pi | P Pi - P Pi | IIT JEE NEET Pi Bond |,2018-07-18,3018046,67068,00:22:32
8B__xDUKqbM,11 chap 4 || Chemical Bonding 06 || Valence Bond Theory VBT || Difference between sigma and Pi Bond,2018-07-17,7709205,175613,00:59:48
QYbyobdXlrg,11 chap 4 | Circular Motion 04 | Derivation of Centripetal Acceleration or Centripetal Force |,2018-07-17,2189709,50469,00:20:44
Wt9_bvjCFf0,Circular Motion 03| Centripetal and Centrifugal Force IIT JEE/ NEET | Conical Pendulum |Death Well |,2018-07-17,3208107,70974,01:19:15
pOvYwchAvCA,11 Chap 4 | Circular Motion 02 | Centripetal and Tangential Acceleration | Angular Acceleration |,2018-07-15,3178287,76710,00:50:38
JxttUGnNuCU,11 Chap 4 || Circular Motion 01 || Angular Velocity and Angular Displacement || IIT JEE /NEET,2018-07-15,6133537,137772,00:48:05
8-Qs1mnoJ2M,11 Chap 4 || Chemical Bonding  05 || Lewis Dot Structure || How to draw Lewis Dot Structure Of ||,2018-07-15,8429067,236075,01:01:39
d3iFlT8SlvA,11 Chap 4 || Chemical Bonding  04 || Fazan's RULE || Covalent Character in Ionic Compounds |,2018-07-14,5313739,143248,00:39:44
ch9HorGagHE,11 Chap 4 | Chemical Bonding and Molecular Structure 03| Lattice Energy | Born Haber Cycle IIT JEE |,2018-07-13,5466680,130896,00:32:14
OqdNZTHxPxM,11 Chap 4 | Chemical Bonding and Molecular Structure 02 | Ionic Bond | Electrovalent Bond IIT JEE,2018-07-13,6755827,148715,00:34:20
daPAcFFSFdY,11 Chap 4 | Chemical Bonding and Molecular Structure 01| Introduction | Cause of Chemical Bonding |,2018-07-12,10418244,222380,00:24:44
WmO3uCp23b4,11 chap 3 | Periodic Table 07||Electronegativity IIT JEE || Electronegativity NEET ||,2018-06-26,3464501,106620,00:42:19
Hq8dokDswaI,Class 11 chap 5 | Friction Force 02 | Angle Of Repose | Friction on Inclined Plane | IIT JEE / NEET,2018-06-25,3633751,84290,00:43:42
USBB7ttg_Zw,Class 11 chap 5 || Friction Force 01 ||Static and Kinetic Friction || Friction IIT JEE  /  NEET ||,2018-06-25,6775384,158736,00:59:26
O6ToralUhKE,11 chap 3 | Periodic Table 06 | Electron Affinity IIT JEE NEET | Electron Gain Enthalpy IIT JEE NEET,2018-06-23,4080322,122733,00:39:40
Ofzb23J4kJE,11 Chap 5 || Laws Of Motion 06 || Pseudo Force | Inertial and Non-Inertial Frame of Refrence IIT JEE,2018-06-22,3853497,92530,00:45:23
ouaD1sBtMCY,11 Chap 5 || Laws Of Motion 05 || Spring Force || Spring Numericals|| JEE mains NEET All concepts,2018-06-21,4463983,99029,00:59:16
6HqlknZbqJI,11 chap 3 | Periodi c Table 05 | Ionisation Energy | Ionisation Energy IIT Ionisation Potential IIT,2018-06-20,5190639,118748,00:51:33
hGaKK3XrMJQ,"Class 11 chap 3 | Periodic Table 04 || Atomic Radius ,Ionic Radius its Variation || JEE MAINS /NEET",2018-06-18,6164013,126802,00:57:43
vO4R-y3Lo-Q,11 Chap 5 || Laws Of Motion 04 || Newton's Third Law Of Motion ||Conservation Of Momentum,2018-06-15,4656117,98542,00:46:43
V7BL9HKZYMY,"11 chap 3 | Periodic Table 03 || How to Find Group, Period and Block of any Element || spdf trick",2018-06-14,5575956,131366,00:31:22
yN2Yw-yYeCQ,How To Crack IIT  Without Coaching #2 || BOARDS Or IIT JEE || NEET without Coaching ||,2018-06-14,1252487,59505,00:10:50
YNdxmNNay0s,11 Chap 5 || Laws Of Motion 03 ||Pulley Tricks For IIT JEE Mains || How To Solve Pulley Problems,2018-06-13,6255089,135828,00:36:45
-fBnD0fkYjY,Class 11 Chap 5 || Laws Of Motion 02 || Newton's Second Law Of Motion || NLM  IIT JEE NEET  NCERT,2018-06-12,7608860,155112,01:03:06
AIMfSclMnts,How To Solve Physics NumericaLs || How To Study Physics || How To Get 90 in Physics ||,2018-06-06,9371570,385076,00:08:58
qk3NIyaw8Nc,Class 11 chapter 04 ||  Vector 08 || Cosine Law || Proof Of Cosine Law by Vectors|| Triangle Law,2018-06-04,1301053,25891,00:10:26
YzxUZzMrlfQ,Class 11 Chap 5 || Laws Of Motion 01 || Newton's First Law Of Motion || NLM  IIT JEE NEET  NCERT,2018-06-03,13161521,259595,00:54:07
YOs0Y4TtK-U,Class 11 chap 04 || Vector 07 || Triangle Law Of Vector Addition || Triangle Law Vectors,2018-06-03,2471303,69796,00:15:07
2QFRRL50-ds,River Boat Problem || Relative Velocity in 2D || River Man Problem ||  Motion in a Plane || JEE NEET,2018-06-02,5015605,116850,00:41:27
ZXpCDByQPdA,Class 11 chap 3 | Periodic Table 02 | Modern Periodic Table | Periodic Classification Of Elements |,2018-06-02,6019145,126222,00:48:03
TOXF8LXEFJw,Class 11 chap 3 | Periodic Table 01 | Historical Development | Periodic Classification Of Elements |,2018-06-01,8116971,174995,00:46:52
1Lar6nLIVHM,Failure Motivational Video || Board Results Not Good || BEST MOTIVATIONAL VIDEO | Failure Motivation,2018-05-31,773876,56679,00:06:42
Oc1_KfrfZ78,10 CBSE RESULTS Declared ||  START CLASS 11 Now ||  HOW TO STUDY IN CLASS 11 | HOW TO START CLASS 11,2018-05-31,109132,6421,00:05:15
tEltpY8vBPM,Best Method For Rain Man Problems | Relative Velocity | Motion in a Plane | Kinematics JEE NEET,2018-05-31,5038324,116146,00:28:18
3sLGCWGm610,Relative Velocity || Kinematics|| Motion in a Straight Line 08 || Class 11 Chapter 4 || JEE MAINS,2018-05-30,5994296,144685,00:51:46
js_G3G02AkU,Projectile Motion 03||  Equation Of  Trajectory || Derivation Of Equation Of trajectory|| Range Form,2018-05-30,2060731,46569,00:17:48
x0bAAhTQTZ0,CBSE CLASS 10 RESULTS OUT || CBSE CLASS 10 TOPPER | PRAKHAR MITTAL CBSE CLASS 10 TOPPER || 4 TOPPERS,2018-05-29,1963408,32027,00:10:10
Yesf31dK4f8,METALS and NON METALS 10 CBSE CHEMISTRY CHAPTER 3 ||Compilation Of All of My Videos || CBSE Class 10,2018-05-29,4548456,108928,02:01:54
JFWxTf65tsU,CBSE RESULTS Class 10 || Watch This Before Your CBSE Class 10 Results || RESULT AA Raha Hai ||,2018-05-28,10053,766,00:10:03
ICHMWOFTlV8,How To do Electronic Configuration || Atomic Structure 08 || Electronic Configuration ||spdf,2018-05-28,11767490,360331,00:13:36
eMgVB0zoiPo,Hund's Rule |Atomic Structure 07 |Rules for Filling OF Electron| Hund's Rule of Maximum Multiplicity,2018-05-28,4469222,122378,00:09:25
rvA3K-ORxPg,Aufbau Principle || Atomic Structure 06 || Classs 11 chap 2|| Rules for Filling Of electrons || IIT,2018-05-28,6351146,150227,00:09:56
dEqKhmTTXJk,Projectile Motion 02 ||  Class 11 chap 4 ||  Motion in a Plane ||  Projectile from a Height ||,2018-05-28,3579934,76326,00:25:36
WMBlkdbFSec,5 Rules Of SUCCESS by CBSE Class 12 Topper Meghna Srivastava ||  How To Become a Topper ||,2018-05-27,4353157,159118,00:09:26
nIe0v0YKgxc,CBSE Class 12 Topper Meghna Srivastava || Study Tips || Study tips by CBSE  Topper Meghna Srivastava,2018-05-27,71473,2100,00:06:03
fOTAD7DmbzY,Class 11 Chap 2 | Atomic Structure 05 | Quantam Numbers | Pauli's Exclusion Principle |  JEE / NEET,2018-05-26,10027305,252262,00:56:43
iUi1M7YkDe4,Projectile Motion 01 || Class 11 chap 4 || Motion in a Plane|| Motion in 2-D ||,2018-05-26,10021427,214684,01:05:51
YqUSyPUFVVY,11 Chap 2 || Atomic Structure 04 || De Broglie Wavelength || Heisenberg Uncertainity Principle ||,2018-05-25,6288212,136923,00:44:00
Gq7HH_fxXAw,Motion Under Constraint || IIT JEE MAINS and NEET Physics || KINEMATICS Class 11 / JEE /NEET ||,2018-05-25,1097856,29218,00:31:50
e_2siTxUhOY,How to Crack IIT Without Coaching  #1 || KOTA ke NOTES  || NEET Without Coaching ||,2018-05-25,1486821,67538,00:06:26
pnobosMK_8w,CBSE RESULTS || CBSE RESULTS DATE || CBSE RESULT DATE 2018 ||CBSE BOARD RESULT CONFIRM DATE ||,2018-05-25,8276,438,00:08:11
nRmfrVR4uC8,11 Chap 2 || Atomic Structure 03 || Atomic Spectrum || Hydrogen Spectrum || Class 11 / JEE/NEET ||,2018-05-24,7110659,141961,00:47:02
G0ooGZA_gyc,11 Chap 03 :Kinematics 06 || Motion Under Gravity || Motion in a Straight Line || Class 11 / JEE ||,2018-05-24,5011068,108220,00:50:08
q2UqLlnCrDQ,"IIT JEE BEST QUESTIONS 02||  Mole Concept ,Molarity ,Stoichiometry |Some Basic Concepts of Chemistry",2018-05-22,304226,9740,00:11:41
w1gxYuOihJ4,Class 11 chap 2 | Atomic Structure 02 | Bohr's Atomic ModeL | Most Important For IIT JEE and NEET ||,2018-05-22,10749042,230762,01:08:09
LsLPHd8j47g,"IIT JEE Best Questions 01|| Motion in a Straight Line || IIT JEE 2018 , 2017 |Graphs based Probelms",2018-05-21,192128,6526,00:15:26
Oj-vA63nsBI,11 chap 2 : Atomic Structure 01 ||Cathode Rays + Rutherford Alpha Particle Scattering Experiment ||,2018-05-21,14714559,305980,01:03:05
_uiJmaRenRY,How To Take Any Decision || Maths Or Biology || Science OR Commerce ||  How to Make any Decision ||,2018-05-21,463447,24012,00:09:22
PINlGOKF9Lk,10 ICSE : Physics chapter 4 : Refraction at Plane Surfaces : Imporatnt Compilation,2018-05-21,1716058,43266,00:52:36
43o9FK_9BTQ,NORMALITY || Class 11 chapter 01||  Some Basic Concepts  Of Chemistry 05 || JEE / NEET ||,2018-05-20,3151150,66118,00:24:14
oq-TjVH-sXc,NEET Best Questions 01 ||  Motion in a Sraight Line 1 || KINEMATICS NEET || Motion in One Dimension,2018-05-20,1587850,35575,00:08:02
FcacQtwd8nw,SIGNIFICANT FIGURES || CLASS 11 Chapter 02|| Units and Measurements || JEE MAINS || NEET,2018-05-20,3149284,78508,00:28:59
4IkIGhuhuxo,Difference Between Diaplacement and Distance || IIT JEE  MAINS AND ADVANCE CONCEPT ||,2018-05-20,1629157,36445,00:07:30
4OgPa7MKjRA,11 chap 03 : Kinematics 05 | Displacement time Graph -Velocity time Graph - Acceleration time Graph,2018-05-20,6443725,155913,00:44:57
Ha2G4DkLJNI,How Was Your ICSE RESULT   Help Others and Review my Efforts,2018-05-19,35264,2128,00:03:25
OfXYPCM0zHg,Class 11 Chapter 01: Some Basic Concepts of Chemistry :Equivalent Weight and Gram Equivalent part 1,2018-05-18,4118276,104179,00:30:45
AxhkozLNDO4,Class 11 Chapt 03 :Motion in a Straight Line 04 Derivation Of Equations Of Motion Using Integration,2018-05-18,5276607,132000,00:15:53
c-_wyzijVJc,Result Aa Raha !!Videos kab aaege! Sorry for Sound Quality,2018-05-13,66356,3893,00:04:00
Lks7VnB5LAw,3 days over. 1 video/day  atleast from today ! Till then help me in sharing this !! love you all,2018-05-10,9898,254,00:00:26
iP4y9hFPYkU,Best Motivational Video Aaj Karo Abhi Karo | How To OverCome Procrastination |Stop Procrastination |,2018-05-08,694453,48221,00:09:04
-PKUJCIJSfc,Class 11 Chap 3 : Motion in a Straight Line 03 || Answer Batao Salute Pao #Physicswallah ||,2018-05-07,4174998,78632,00:17:55
9sCkzh3mWyk,BEST BOOKS OF CHEMISTRY FOR CLASS 11/12 || BEST CHEMISTRY BOOKS FOR IIT JEE /NEET || |,2018-05-07,2437931,63190,00:07:19
_dmHLxqbXYU,Class 11 Chap 3: KINEMATICS || INTEGRATION || ||Calculus Part 02 || Mathematical Tools ||,2018-05-07,10275135,235058,00:36:38
dlZMue-O4yU,"Aayie Baat Kare #Ep 01 : Thnax For 50,000 Subscriber || A new Series : Aaiye Baat Kare",2018-05-06,342692,28604,00:06:28
xv908em4LtY,Class 11 Chap 01 : Some Basic Concept Of Chemistry 03 : MOLARITY and MOLALITY || MOLARITY|| MOLALITY,2018-05-06,6713651,154059,00:46:43
9nBWFM7XTEw,Class 11 chap 3 : Motion in a Straight Line 02 || Instantaneous Velocity || Kinematics || IIT/ NEET,2018-05-05,7818377,187255,00:49:18
omuhMcN9z-M,"Mole Concept || Class 9,10,11 || Stoichiometry || Percentage Composition | Compilation Of OLd Videos",2018-05-04,3778996,67089,01:07:06
3vwSPlDrgtU,Class 11  : Chap 1: Some Basic Concepts of Chemistry 02  || Concentration terms :Mole Fraction||,2018-05-03,7500989,146411,00:38:59
XIJAZM5G5Fg,Class 11 Physics Chapt 03 : KINEMATICS : Motion in a Straight Line 01: Introduction || Average Speed,2018-05-03,17390393,368589,00:45:05
qiW-RooLqmU,"Work , Power and Energy NUMERICALS 10 ICSE CONCISE Questions Work  Power and Energy",2018-05-02,685778,17353,00:32:55
KGT50cEkaYc,Best Trick For Mirror's Formula || How to Solve Mirror Numericals || 10 CBSE NCERT Questions ||,2018-05-02,4899029,201858,00:33:05
Qy0Q_AYs63Y,Class 11 CHEM : Chapter 1: Some Basic Concepts of Chemistry 01  || Laws of Chemical Combination ||,2018-05-02,27381959,529295,00:47:05
n7mWdmfZtas,Uses of Concave and Convex Mirorrs 10 CBSE || Uses Of Spherical Mirorrs  10 CBSE ||,2018-05-02,443297,14548,00:22:15
